Column1,user_id,task_id,created_at,updated_at,Разница,attempts,solved,points,max_attempts,results,answers,skipped,resource_type,type,submitted_at,wk_partial_answer,performance
1002,674171,1206990,2/27/2026 5:31,2/27/2026 5:31,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1261238"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1261238"": [""0.5""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:31,,0.0
1003,674171,1206991,2/27/2026 5:31,2/27/2026 5:31,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1261239"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1261239"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:31,,0.0
1004,674171,1209015,2/27/2026 5:32,2/27/2026 5:33,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1263693"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1263693"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:33,,0.0
1005,674171,1210543,2/27/2026 5:31,2/27/2026 5:32,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1265604"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1265604"": ""10398276""}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:32,,0.0
1006,674171,1209016,2/27/2026 5:33,2/27/2026 5:33,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1263694"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1263694"": [""4""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:33,,0.0
1007,674171,1209017,2/27/2026 5:33,2/27/2026 5:33,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1263695"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1263695"": [""1""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:33,,1.0
1008,674171,1209019,2/27/2026 5:34,2/27/2026 5:34,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1263697"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1263697"": [""1""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:34,,0.0
1009,674171,1209018,2/27/2026 5:34,2/27/2026 5:34,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1263696"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1263696"": [""1""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:34,,1.0
1010,674171,1211714,2/27/2026 5:35,2/27/2026 5:35,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1266984"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1266984"": [""1""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:35,,0.0
1011,674171,1211713,2/27/2026 5:35,2/27/2026 5:35,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1266983"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1266983"": [""25""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:35,,0.0
1012,674171,1211715,2/27/2026 5:35,2/27/2026 5:35,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1266985"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1266985"": [""1""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:35,,0.0
1013,674171,1211717,2/27/2026 5:35,2/27/2026 5:35,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1266987"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1266987"": [""47""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:35,,0.0
1014,674171,1211716,2/27/2026 5:36,2/27/2026 5:36,00.00.0000 00:00,0,,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1015,674171,1215813,2/27/2026 5:37,2/27/2026 5:38,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1273129"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1273129"": [""4""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:38,,0.0
1016,674171,1215817,2/27/2026 5:38,2/27/2026 5:38,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1273133"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273133"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:38,,1.0
1017,674171,1215814,2/27/2026 5:38,2/27/2026 5:38,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1273130"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1273130"": [""10""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:38,,0.0
1018,674171,1215815,2/27/2026 5:38,2/27/2026 5:38,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1273131"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1273131"": [""10""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:38,,0.0
1019,674171,1215816,2/27/2026 5:38,2/27/2026 5:39,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1273132"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1273132"": [""10""]}]",,Lesson,UserAnswers::LessonAnswer,2/27/2026 5:39,,0.0
1020,672661,1212992,2/13/2026 13:09,2/13/2026 13:09,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268949"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268949"": ""10412443""}]",,Lesson,UserAnswers::LessonAnswer,2/13/2026 13:09,,1.0
1021,672661,1212993,2/13/2026 13:09,2/13/2026 13:09,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1268952"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1268952"": ""10412450""}]",,Lesson,UserAnswers::LessonAnswer,2/13/2026 13:09,,0.0
1022,672661,1212990,2/13/2026 13:07,2/13/2026 13:08,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268947"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268947"": ""10412435""}]",,Lesson,UserAnswers::LessonAnswer,2/13/2026 13:08,,1.0
1023,672661,1212991,2/13/2026 13:08,2/13/2026 13:08,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268948"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268948"": ""10412439""}]",,Lesson,UserAnswers::LessonAnswer,2/13/2026 13:08,,1.0
1024,672661,1212996,2/13/2026 13:10,2/13/2026 13:10,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268955"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268955"": ""10412462""}]",,Lesson,UserAnswers::LessonAnswer,2/13/2026 13:10,,1.0
1025,672661,1212994,2/13/2026 13:09,2/13/2026 13:10,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268953"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268953"": ""10412454""}]",,Lesson,UserAnswers::LessonAnswer,2/13/2026 13:09,,1.0
1026,672661,1212995,2/13/2026 13:10,2/13/2026 13:10,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268954"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268954"": ""10412458""}]",,Lesson,UserAnswers::LessonAnswer,2/13/2026 13:10,,1.0
1027,672661,1212997,2/13/2026 13:10,2/13/2026 13:11,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268956"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268956"": ""10412465""}]",,Lesson,UserAnswers::LessonAnswer,2/13/2026 13:11,,1.0
1028,672661,1212998,2/13/2026 13:11,2/13/2026 13:11,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1268957"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1268957"": ""10412468""}]",,Lesson,UserAnswers::LessonAnswer,2/13/2026 13:11,,0.0
1029,672661,1212999,2/13/2026 13:11,2/13/2026 13:11,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268958"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268958"": ""10412473""}]",,Lesson,UserAnswers::LessonAnswer,2/13/2026 13:11,,1.0
1030,672661,1197146,2/13/2026 13:12,2/22/2026 9:52,08.00.0000 20:40,1,TRUE,1.0,1,"[{""1248055"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248055"": [""35""]}]",,Lesson,UserAnswers::LessonAnswer,2/22/2026 9:52,,1.0
1031,672661,1212985,2/13/2026 13:13,2/19/2026 14:56,06.00.0000 01:42,1,FALSE,0.0,1,"[{""1268941"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1268941"": [""-28""]}]",,Lesson,UserAnswers::LessonAnswer,2/19/2026 14:56,,0.0
1032,671753,1203717,2/17/2026 14:40,2/17/2026 14:46,00.00.0000 00:06,1,TRUE,1.0,1,"[{""1256937"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256937"": {""10365765"": ""10365766"", ""10365767"": ""10365768"", ""10365769"": ""10365770""}}]",False,Training,UserAnswers::TrainingAnswer,2/17/2026 14:41,False,0.0
1033,671753,1203719,2/17/2026 14:40,2/17/2026 14:46,00.00.0000 00:06,1,TRUE,1.0,1,"[{""1256945"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256945"": [""0.2""]}]",False,Training,UserAnswers::TrainingAnswer,2/17/2026 14:41,False,0.0
1034,671753,1203722,2/17/2026 14:40,2/17/2026 14:46,00.00.0000 00:06,1,FALSE,0.8,1,"[{""1256953"": {""points"": 0.8, ""coefficient"": 0}}]","[{""1256953"": [""10365809"", ""10365807"", ""10365805"", ""10365806""]}]",False,Training,UserAnswers::TrainingAnswer,2/17/2026 14:44,False,0.0
1035,671753,1203725,2/17/2026 14:40,2/17/2026 14:46,00.00.0000 00:06,1,TRUE,1.0,1,"[{""1256959"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256959"": {""10365820"": ""10365821"", ""10365822"": ""10365823"", ""10365824"": ""10365825""}}]",False,Training,UserAnswers::TrainingAnswer,2/17/2026 14:45,False,0.0
1036,671753,1203726,2/17/2026 14:40,2/17/2026 14:46,00.00.0000 00:06,1,FALSE,0.0,1,"[{""1256961"": {""points"": 0, ""coefficient"": 0}}]","[{""1256961"": ""10365833""}]",False,Training,UserAnswers::TrainingAnswer,2/17/2026 14:46,False,0.0
1037,671753,1203741,2/17/2026 14:47,2/17/2026 14:49,00.00.0000 00:02,1,TRUE,1.0,1,"[{""1256992"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256992"": ""10365937""}]",False,Training,UserAnswers::TrainingAnswer,2/17/2026 14:47,False,0.0
1038,671753,1203745,2/17/2026 14:47,2/17/2026 14:49,00.00.0000 00:02,1,TRUE,1.0,1,"[{""1256997"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256997"": [""0""]}]",False,Training,UserAnswers::TrainingAnswer,2/17/2026 14:48,False,0.0
1039,671753,1203739,2/17/2026 14:47,2/17/2026 14:49,00.00.0000 00:02,1,TRUE,1.0,1,"[{""1256991"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256991"": ""10365919""}]",False,Training,UserAnswers::TrainingAnswer,2/17/2026 14:48,False,0.0
1040,671753,1203737,2/17/2026 14:47,2/17/2026 14:49,00.00.0000 00:02,1,TRUE,1.0,1,"[{""1256985"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256985"": [""5.3""]}]",False,Training,UserAnswers::TrainingAnswer,2/17/2026 14:49,False,0.0
1041,671753,1203736,2/17/2026 14:47,2/17/2026 14:49,00.00.0000 00:02,1,TRUE,1.0,1,"[{""1256983"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256983"": ""10365898""}]",False,Training,UserAnswers::TrainingAnswer,2/17/2026 14:49,False,0.0
1042,671753,1212995,3/1/2026 14:02,3/1/2026 14:13,00.00.0000 00:11,1,FALSE,0.0,1,"[{""1268954"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1268954"": ""10412457""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:13,,0.0
1043,671753,1212996,3/1/2026 14:14,3/1/2026 14:14,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268955"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268955"": ""10412462""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:14,,1.0
1044,671753,1212997,3/1/2026 14:14,3/1/2026 14:15,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268956"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268956"": ""10412465""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:15,,1.0
1045,671753,1212998,3/1/2026 14:15,3/1/2026 14:15,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268957"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268957"": ""10412469""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:15,,1.0
1046,671753,1204764,3/1/2026 14:16,3/1/2026 14:16,00.00.0000 00:00,1,FALSE,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1047,671753,1212990,3/1/2026 14:16,3/1/2026 14:17,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268947"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268947"": ""10412435""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:17,,1.0
1048,671753,1212999,3/1/2026 14:15,3/1/2026 14:16,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268958"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268958"": ""10412473""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:16,,1.0
1049,671753,1212991,3/1/2026 14:17,3/1/2026 14:17,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268948"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268948"": ""10412439""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:17,,1.0
1050,671753,1212994,3/1/2026 14:18,3/1/2026 14:19,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268953"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268953"": ""10412454""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:19,,1.0
1051,671753,1212992,3/1/2026 14:17,3/1/2026 14:18,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268949"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268949"": ""10412443""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:18,,1.0
1052,671753,1212993,3/1/2026 14:18,3/1/2026 14:18,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1268952"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1268952"": ""10412449""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:18,,1.0
1053,671753,1214758,3/1/2026 14:19,3/1/2026 14:21,00.00.0000 00:02,1,TRUE,1.0,1,"[{""1271622"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1271622"": ""10424203""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:21,,1.0
1054,671753,1214761,3/1/2026 14:21,3/1/2026 14:22,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1271625"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1271625"": ""10424215""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:22,,0.0
1055,671753,1214760,3/1/2026 14:22,3/1/2026 14:22,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1271624"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1271624"": ""10424212""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:22,,1.0
1056,671753,1214763,3/1/2026 14:22,3/1/2026 14:23,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1271627"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1271627"": ""10424224""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:23,,1.0
1057,671753,1214765,3/1/2026 14:23,3/1/2026 14:23,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1271630"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1271630"": ""10424236""}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:23,,0.0
1058,671753,1215813,3/1/2026 14:25,3/1/2026 14:26,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1273129"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273129"": [""120""]}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:26,,1.0
1059,671753,1215814,3/1/2026 14:26,3/1/2026 14:26,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1273130"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273130"": [""5""]}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:26,,1.0
1060,671753,1215817,3/1/2026 14:26,3/1/2026 14:27,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1273133"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273133"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:27,,1.0
1061,671753,1215816,3/1/2026 14:27,3/1/2026 14:28,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1273132"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273132"": [""2""]}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:28,,1.0
1062,671753,1210543,3/1/2026 14:28,3/1/2026 14:28,00.00.0000 00:00,1,FALSE,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1063,671753,1215815,3/1/2026 14:27,3/1/2026 14:27,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1273131"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1273131"": [""10""]}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 14:27,,0.0
1064,667623,1215813,3/1/2026 16:04,3/1/2026 16:07,00.00.0000 00:03,1,TRUE,1.0,1,"[{""1273129"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273129"": [""120""]}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 16:07,,1.0
1065,667623,1215814,3/1/2026 16:07,3/1/2026 16:09,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1273130"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273130"": [""5""]}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 16:09,,1.0
1066,667623,1215815,3/1/2026 16:11,3/1/2026 16:12,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1273131"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1273131"": [""10""]}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 16:12,,0.0
1067,667623,1215817,3/1/2026 16:09,3/1/2026 16:11,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1273133"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273133"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 16:11,,1.0
1068,667623,1215816,3/1/2026 16:12,3/1/2026 16:15,00.00.0000 00:03,1,TRUE,1.0,1,"[{""1273132"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273132"": [""2""]}]",,Lesson,UserAnswers::LessonAnswer,3/1/2026 16:15,,1.0
1069,669160,1209021,3/5/2026 16:10,3/5/2026 16:17,00.00.0000 00:07,1,TRUE,1.0,1,"[{""1263699"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1263699"": [""25""]}]",,Lesson,UserAnswers::LessonAnswer,3/5/2026 16:17,,1.0
1070,669160,1209023,3/5/2026 16:10,3/5/2026 16:10,00.00.0000 00:00,0,,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1071,669160,1209025,3/5/2026 16:10,3/5/2026 16:10,00.00.0000 00:00,0,,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1072,669160,1209027,3/5/2026 16:10,3/5/2026 16:14,00.00.0000 00:03,1,TRUE,1.0,1,"[{""1263705"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1263705"": [""50""]}]",,Lesson,UserAnswers::LessonAnswer,3/5/2026 16:14,,1.0
1073,669160,1209022,3/5/2026 16:10,3/5/2026 16:20,00.00.0000 00:09,1,FALSE,0.0,1,"[{""1263700"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1263700"": [""1.07""]}]",,Lesson,UserAnswers::LessonAnswer,3/5/2026 16:20,,0.0
1074,669160,1203719,3/5/2026 16:22,3/5/2026 16:33,00.00.0000 00:10,1,TRUE,1.0,1,"[{""1256945"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256945"": [""0.2""]}]",False,Training,UserAnswers::TrainingAnswer,3/5/2026 16:28,False,0.0
1075,669160,1203717,3/5/2026 16:22,3/5/2026 16:33,00.00.0000 00:10,1,TRUE,1.0,1,"[{""1256937"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256937"": {""10365765"": ""10365766"", ""10365767"": ""10365768"", ""10365769"": ""10365770""}}]",False,Training,UserAnswers::TrainingAnswer,3/5/2026 16:23,False,0.0
1076,669160,1203722,3/5/2026 16:22,3/5/2026 16:33,00.00.0000 00:10,1,TRUE,1.0,1,"[{""1256953"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256953"": [""10365807"", ""10365805"", ""10365806""]}]",False,Training,UserAnswers::TrainingAnswer,3/5/2026 16:30,False,0.0
1077,669160,1203725,3/5/2026 16:22,3/5/2026 16:33,00.00.0000 00:10,1,TRUE,1.0,1,"[{""1256959"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256959"": {""10365820"": ""10365821"", ""10365822"": ""10365823"", ""10365824"": ""10365825""}}]",False,Training,UserAnswers::TrainingAnswer,3/5/2026 16:31,False,0.0
1078,669160,1203726,3/5/2026 16:22,3/5/2026 16:33,00.00.0000 00:10,1,TRUE,1.0,1,"[{""1256961"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256961"": ""10365832""}]",False,Training,UserAnswers::TrainingAnswer,3/5/2026 16:33,False,0.0
1079,669160,1215813,3/5/2026 16:36,3/5/2026 16:36,00.00.0000 00:00,0,,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1080,669160,1206988,3/5/2026 16:36,3/5/2026 16:36,00.00.0000 00:00,0,,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1081,669160,1206990,3/5/2026 16:36,3/5/2026 16:36,00.00.0000 00:00,0,,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1082,669160,1209015,3/5/2026 16:36,3/5/2026 16:36,00.00.0000 00:00,0,,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1083,669160,1211713,3/5/2026 16:37,3/5/2026 16:44,00.00.0000 00:07,1,TRUE,1.0,1,"[{""1266983"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1266983"": [""-1""]}]",,Lesson,UserAnswers::LessonAnswer,3/5/2026 16:44,,1.0
1084,669160,1211714,3/5/2026 16:37,3/5/2026 16:46,00.00.0000 00:09,1,TRUE,1.0,1,"[{""1266984"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1266984"": [""-1""]}]",,Lesson,UserAnswers::LessonAnswer,3/5/2026 16:46,,1.0
1085,669160,1211715,3/5/2026 16:46,3/5/2026 16:49,00.00.0000 00:03,1,TRUE,1.0,1,"[{""1266985"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1266985"": [""4""]}]",,Lesson,UserAnswers::LessonAnswer,3/5/2026 16:49,,1.0
1086,669160,1211717,3/5/2026 16:50,3/5/2026 16:54,00.00.0000 00:04,1,TRUE,1.0,1,"[{""1266987"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1266987"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,3/5/2026 16:54,,1.0
1087,669160,1211716,3/5/2026 16:54,3/5/2026 16:59,00.00.0000 00:05,1,TRUE,1.0,1,"[{""1266986"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1266986"": [""-1""]}]",,Lesson,UserAnswers::LessonAnswer,3/5/2026 16:59,,1.0
1088,669160,1203741,3/5/2026 16:59,3/5/2026 17:06,00.00.0000 00:06,1,TRUE,1.0,1,"[{""1256992"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256992"": ""10365937""}]",False,Training,UserAnswers::TrainingAnswer,3/5/2026 16:59,False,0.0
1089,669160,1203745,3/5/2026 16:59,3/5/2026 17:06,00.00.0000 00:06,1,TRUE,1.0,1,"[{""1256997"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256997"": [""0""]}]",False,Training,UserAnswers::TrainingAnswer,3/5/2026 17:01,False,0.0
1090,669160,1203739,3/5/2026 16:59,3/5/2026 17:06,00.00.0000 00:06,1,TRUE,1.0,1,"[{""1256991"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256991"": ""10365919""}]",False,Training,UserAnswers::TrainingAnswer,3/5/2026 17:03,False,0.0
1091,669160,1203737,3/5/2026 16:59,3/5/2026 17:06,00.00.0000 00:06,1,TRUE,1.0,1,"[{""1256985"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256985"": [""5.3""]}]",False,Training,UserAnswers::TrainingAnswer,3/5/2026 17:04,False,0.0
1092,669160,1203736,3/5/2026 16:59,3/5/2026 17:06,00.00.0000 00:06,1,TRUE,1.0,1,"[{""1256983"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256983"": ""10365898""}]",False,Training,UserAnswers::TrainingAnswer,3/5/2026 17:06,False,0.0
1093,669160,1212985,3/5/2026 17:06,3/5/2026 17:06,00.00.0000 00:00,0,,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1094,669160,1212990,3/5/2026 17:07,3/5/2026 17:07,00.00.0000 00:00,0,,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1095,669160,1214778,3/6/2026 15:06,3/6/2026 15:06,00.00.0000 00:00,0,,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1096,669160,1214777,3/6/2026 15:06,3/6/2026 15:06,00.00.0000 00:00,0,,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
1097,665767,1215816,3/12/2026 13:17,3/12/2026 13:18,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1273132"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273132"": [""2""]}]",,Lesson,UserAnswers::LessonAnswer,3/12/2026 13:18,,1.0
1098,665767,1215813,3/12/2026 13:16,3/12/2026 13:16,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1273129"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273129"": [""120""]}]",,Lesson,UserAnswers::LessonAnswer,3/12/2026 13:16,,1.0
1099,665767,1215815,3/12/2026 13:17,3/12/2026 13:17,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1273131"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1273131"": [""10""]}]",,Lesson,UserAnswers::LessonAnswer,3/12/2026 13:17,,0.0
1100,665767,1215814,3/12/2026 13:17,3/12/2026 13:17,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1273130"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273130"": [""5""]}]",,Lesson,UserAnswers::LessonAnswer,3/12/2026 13:17,,1.0
1101,665767,1215817,3/12/2026 13:17,3/12/2026 13:17,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1273133"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1273133"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,3/12/2026 13:17,,1.0
1102,669160,1194575,11/29/2025 16:12,3/18/2026 16:12,108.00.0000 23:59,1,TRUE,1.0,1,"[{""1243539"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1243539"": ""10307317""}]",,Lesson,UserAnswers::LessonAnswer,3/18/2026 16:12,,1.0
